Date,Level-USD/CAD,Lower Band,Level-Mid US/Canadian Dollar Economic Index,Upper Band,Level-Unfiltered,y-o-y USD/CAD,Stationary-US/Canadian Dollar Economic Index
2/2/2000,1.4435,1.440572206,1.451140888,1.468960223,1.462104525,-6.113079081,-5.156428823
2/3/2000,1.4417,1.440572206,1.451140888,1.468960223,1.459062629,-6.35578055,-5.28076285
2/4/2000,1.4467,1.440572206,1.451140888,1.468960223,1.445758368,-4.254273603,-6.625867561
2/5/2000,1.446366667,1.440572206,1.451140888,1.468960223,1.437092878,-3.87031906,-6.487331019
2/6/2000,1.446033333,1.440572206,1.451140888,1.468960223,1.451153018,-3.884879604,-6.359678602
2/7/2000,1.4457,1.440572206,1.451156714,1.468960223,1.439995437,-3.899445136,-6.275673
2/8/2000,1.4473,1.440572206,1.451111622,1.468960223,1.440861607,-3.749734834,-6.485538829
2/9/2000,1.4443,1.440572206,1.451036927,1.46881204,1.423260334,-4.499477531,-6.901763557
2/10/2000,1.45,1.440572206,1.451036927,1.46881204,1.425826977,-4.081218912,-7.117599692
2/11/2000,1.4515,1.440572206,1.450783998,1.46881204,1.451070226,-3.509219093,-5.961314707
2/12/2000,1.452566667,1.440572206,1.450783998,1.46881204,1.45981897,-3.715735178,-5.909619458
2/13/2000,1.453633333,1.440572206,1.450467039,1.46881204,1.454655113,-3.779818434,-5.870459466
2/14/2000,1.4547,1.440572206,1.450359402,1.46881204,1.459133689,-3.843774386,-5.831259829
2/15/2000,1.4585,1.440572206,1.449959276,1.468400067,1.453021965,-3.677065755,-5.73957721
2/16/2000,1.452,1.440572206,1.449959276,1.46689976,1.447169562,-4.379725716,-5.725532342
2/17/2000,1.4522,1.440572206,1.449959276,1.466199281,1.44354228,-4.321825466,-5.793879299
2/18/2000,1.4512,1.440572206,1.449959276,1.465692642,1.454428422,-3.402482197,-5.163628326
2/19/2000,1.453275,1.440572206,1.449959276,1.465108867,1.44732633,-3.491019721,-5.116157801
2/20/2000,1.45535,1.440572206,1.449959276,1.465108867,1.45116041,-3.499679914,-5.038165942
2/21/2000,1.457425,1.440572206,1.449959276,1.465011417,1.434610218,-3.50831484,-4.978704371
2/22/2000,1.4595,1.440572206,1.449959276,1.465011417,1.452259188,-3.516924609,-4.966710039
2/23/2000,1.4651,1.440572206,1.449959276,1.465011417,1.451793553,-3.070895228,-4.813797777
2/24/2000,1.4587,1.440572206,1.449959276,1.463098542,1.455910729,-3.731973986,-5.001692413
2/25/2000,1.4505,1.440572206,1.449959276,1.463098542,1.452944113,-4.915735337,-4.821855395
2/26/2000,1.4516,1.440572206,1.449959276,1.463098542,1.450564367,-5.148777689,-5.297836073
2/27/2000,1.4527,1.440572206,1.449959276,1.463098542,1.446474648,-5.462228931,-5.758207867
2/28/2000,1.4538,1.440572206,1.449959276,1.463098542,1.438682731,-5.774410225,-6.208195459
2/29/2000,1.4505,1.440572206,1.449959276,1.463098542,1.428845305,-6.457572417,-6.86469496
3/1/2000,1.447,1.440572206,1.449959276,1.463098542,1.426989211,-6.431487653,-7.20589134
3/2/2000,1.4543,1.440572206,1.449959276,1.463098542,1.442448748,-6.361615802,-7.008460402
3/3/2000,1.451,1.440572206,1.449959276,1.463098542,1.445600733,-6.536119473,-7.000585489
3/4/2000,1.4525,1.440572206,1.449959276,1.463098542,1.424880007,-5.69812763,-6.344288381
3/5/2000,1.454,1.440572206,1.449959276,1.463098542,1.441876257,-5.51183824,-6.341164045
3/6/2000,1.4555,1.440572206,1.449959276,1.463098542,1.441352575,-5.325650889,-6.227870318
3/7/2000,1.4527,1.440572206,1.449959276,1.463098542,1.439601471,-5.502809758,-5.933880224
3/8/2000,1.4592,1.440572206,1.449959276,1.463098542,1.442372398,-5.14873527,-5.85316919
3/9/2000,1.457,1.440572206,1.449959276,1.463098542,1.451003629,-5.908065936,-5.91971427
3/10/2000,1.4575,1.440572206,1.449959276,1.463098542,1.444165824,-5.704507056,-5.36082972
3/11/2000,1.4588,1.440572206,1.449959276,1.463098542,1.43657168,-5.716000487,-5.418187898
3/12/2000,1.4601,1.440572206,1.449959276,1.463098542,1.433610168,-5.743589229,-5.391473886
3/13/2000,1.4614,1.440572206,1.449959276,1.463098542,1.452683882,-5.771122712,-5.314984228
3/14/2000,1.4632,1.440572206,1.449959276,1.465011417,1.447401604,-5.756597263,-4.950995018
3/15/2000,1.468,1.440572206,1.449959276,1.46507917,1.452694616,-5.346048916,-5.481811984
3/16/2000,1.4724,1.440572206,1.449959276,1.465216081,1.442754669,-4.470639369,-6.442064395
3/17/2000,1.4728,1.440572206,1.450359402,1.465692642,1.442825683,-4.146256285,-5.816506878
3/18/2000,1.471966667,1.440572206,1.450467039,1.466199281,1.431215699,-3.989003336,-5.670398666
3/19/2000,1.471133333,1.440572206,1.450783998,1.46689976,1.432384351,-3.842200439,-6.183677432
3/20/2000,1.4703,1.440572206,1.451036927,1.468404879,1.431007556,-3.695055269,-6.024601991
3/21/2000,1.4662,1.440844718,1.451111622,1.468884225,1.420308541,-3.821078732,-6.433183561
3/22/2000,1.472,1.440844718,1.451156714,1.469865925,1.415858031,-3.229866086,-6.877105139
3/23/2000,1.4727,1.440844718,1.451197481,1.469999075,1.420143872,-2.967318786,-6.99881548
3/24/2000,1.465,1.441003198,1.451501243,1.470671828,1.41567154,-4.141582744,-6.879024926
3/25/2000,1.4635,1.441003198,1.451780743,1.470873245,1.415884013,-4.511329764,-6.990405603
3/26/2000,1.462,1.441331329,1.45202637,1.472284143,1.417845513,-4.610288251,-6.587710176
3/27/2000,1.4605,1.441331329,1.452403303,1.472599959,1.420736913,-4.709370144,-6.236931527
3/28/2000,1.4541,1.441331329,1.452403303,1.473312201,1.431326888,-5.222022435,-5.86823859
3/29/2000,1.4555,1.441331329,1.45261565,1.473721407,1.440591377,-5.103752804,-6.132139294
3/30/2000,1.4557,1.441331329,1.452689249,1.474917158,1.430734816,-4.818430138,-5.988336841
3/31/2000,1.4538,1.441331329,1.452689249,1.475530129,1.43470549,-4.415766756,-5.951464647
4/1/2000,1.454133333,1.441408695,1.452819364,1.47626819,1.421955255,-3.936825659,-5.885139015
4/2/2000,1.454466667,1.441408695,1.452983039,1.476954846,1.439867702,-3.91960377,-5.77365897
4/3/2000,1.4548,1.441408695,1.452983039,1.479239813,1.436115562,-3.902387361,-5.668033862
4/4/2000,1.4531,1.441408695,1.452983039,1.479376609,1.430069634,-4.057029724,-5.595268019
4/5/2000,1.4548,1.441408695,1.453725193,1.479710752,1.444416345,-4.429388922,-5.014981657
4/6/2000,1.4515,1.441408695,1.454447676,1.480316855,1.43522428,-4.463013126,-4.846297196
4/7/2000,1.4574,1.441408695,1.454533513,1.482063118,1.441785251,-3.80055048,-4.374992374
4/8/2000,1.458766667,1.441408695,1.454561021,1.482827551,1.429408241,-3.996618154,-4.052580927
4/9/2000,1.460133333,1.441408695,1.454812512,1.483226744,1.44739326,-3.668649195,-3.744493054
4/10/2000,1.4615,1.441457872,1.455281893,1.483588355,1.435908367,-3.340418513,-3.478817393
4/11/2000,1.4635,1.441546472,1.455752302,1.483785819,1.458773306,-2.958728244,-3.239859633
4/12/2000,1.4623,1.441770684,1.456143197,1.483950992,1.472266156,-2.672431079,-2.75664301
4/13/2000,1.4661,1.441770684,1.457165941,1.484029769,1.462971286,-2.608938856,-2.495241209
4/14/2000,1.4767,1.44187057,1.458094374,1.484152773,1.476803033,-1.550568884,-1.089534988
4/15/2000,1.479633333,1.44187057,1.458502919,1.484708454,1.488138384,-0.951686074,-0.679246201
4/16/2000,1.482566667,1.442341389,1.458917967,1.484847101,1.488422755,-0.620063011,-0.559078828
4/17/2000,1.4855,1.442341389,1.459098159,1.485296374,1.48280249,-0.288857685,-0.470254513
4/18/2000,1.4837,1.442341389,1.45947633,1.485969189,1.46615915,-0.349519309,-0.768908893
4/19/2000,1.4761,1.442341389,1.45947633,1.486059956,1.469954708,-1.699400486,-0.235823681
4/20/2000,1.4725,1.442341389,1.45947633,1.486418795,1.468377259,-1.79339728,0.177146334
4/21/2000,1.475,1.442341389,1.45947633,1.486457444,1.465072022,-0.881571115,0.531384872
4/22/2000,1.475433333,1.442341389,1.45947633,1.487995871,1.434114634,-0.513086151,0.470907469
4/23/2000,1.475866667,1.442341389,1.45947633,1.488156157,1.441552177,-0.538000587,0.509407361
4/24/2000,1.4763,1.442341389,1.45947633,1.488156157,1.448850846,-0.562895351,0.519623028
4/25/2000,1.4699,1.442341389,1.45947633,1.488527184,1.469860006,-1.157784766,-0.048078455
4/26/2000,1.4758,1.442341389,1.460296431,1.490094319,1.461362123,-0.632231952,0.474361923
4/27/2000,1.4792,1.442341389,1.461068007,1.490106751,1.465661541,-0.199734279,0.539471021
4/28/2000,1.4818,1.442443976,1.461713124,1.490144129,1.462064125,0.851011689,1.241828857
4/29/2000,1.480633333,1.442443976,1.462473857,1.490144129,1.452547418,1.527375256,1.171673451
4/30/2000,1.479466667,1.442735549,1.462927437,1.490144129,1.458232531,1.616108544,1.393613765
5/1/2000,1.4783,1.442821245,1.464021654,1.490144129,1.445493145,1.705046151,1.5575206
5/2/2000,1.4857,1.443497493,1.465129203,1.490265,1.447316655,2.50488554,1.769114959
5/3/2000,1.4923,1.444126852,1.465423963,1.490265,1.470780384,2.812739453,2.003674132
5/4/2000,1.498,1.444126852,1.465910345,1.490265,1.449054873,3.129220754,2.34138174
5/5/2000,1.498,1.444126852,1.466480205,1.490434725,1.45446693,3.154549446,2.03131888
5/6/2000,1.496233333,1.444126852,1.46758926,1.491635451,1.441412437,2.756470586,1.887801543
5/7/2000,1.494466667,1.444126852,1.468598216,1.491635451,1.441460901,2.555109545,1.802247087
5/8/2000,1.4927,1.444126852,1.469339589,1.492845274,1.448128659,2.353602413,1.717099367
5/9/2000,1.4945,1.444126852,1.469907357,1.493248734,1.46680126,2.445601334,1.767671096
5/10/2000,1.4955,1.444400687,1.470309649,1.493704148,1.460773891,3.092900848,2.213123339
5/11/2000,1.49,1.444400687,1.470722488,1.494379297,1.455593876,2.049747137,2.191441637
5/12/2000,1.4872,1.444400687,1.47152327,1.494379297,1.454969911,1.902738791,2.16043315
5/13/2000,1.488033333,1.444400687,1.472410054,1.494379297,1.468819173,1.660479363,1.442783184
5/14/2000,1.488866667,1.445425845,1.473716683,1.494379297,1.462883589,1.81329123,1.19650548
5/15/2000,1.4897,1.445425845,1.473716683,1.494379297,1.465186384,1.966122055,1.000044959
5/16/2000,1.4862,1.445425845,1.475181359,1.494379297,1.470664591,1.761154988,0.772416379
5/17/2000,1.4992,1.445425845,1.475857918,1.494943449,1.457956217,2.814667098,1.06761122
5/18/2000,1.5007,1.445425845,1.476517783,1.495707249,1.475483302,2.484067756,1.312637808
5/19/2000,1.4963,1.445425845,1.478079778,1.495810911,1.474879415,2.14835353,1.642135548
5/20/2000,1.496966667,1.445425845,1.479517205,1.496489724,1.476232534,2.73245594,1.461618865
5/21/2000,1.497633333,1.445594009,1.480187748,1.497028369,1.490136127,2.888265303,1.385827121
5/22/2000,1.4983,1.447209409,1.481355718,1.497060663,1.490104792,3.04413353,1.27365125
5/23/2000,1.5036,1.447388472,1.482408158,1.497384159,1.497039232,3.579358031,1.393313704
5/24/2000,1.5085,1.447401083,1.483002978,1.497439531,1.483946125,3.608352241,0.957894908
5/25/2000,1.5057,1.448083218,1.483344234,1.497837101,1.48470101,2.399271612,1.623971644
5/26/2000,1.5045,1.448805709,1.483530453,1.497837101,1.504632026,2.009413222,1.28559883
5/27/2000,1.504275,1.449042121,1.483627973,1.498236267,1.507569841,2.241165935,1.503767495
5/28/2000,1.50405,1.450881831,1.483727587,1.498274547,1.506591012,2.00388719,1.442852964
5/29/2000,1.503825,1.452450932,1.483860628,1.498274547,1.514169561,1.766994875,1.371964002
5/30/2000,1.5036,1.452675353,1.483860628,1.498274547,1.511189141,1.530487606,1.281458424
5/31/2000,1.4977,1.452693945,1.483985065,1.498496107,1.498260452,0.829562,1.152957757
6/1/2000,1.491,1.45435616,1.484070115,1.498652429,1.51043066,0.485891121,0.675879253
6/2/2000,1.4785,1.454938475,1.484358926,1.498720424,1.495703196,-0.241264566,0.004950009
6/3/2000,1.4783,1.455554878,1.484651318,1.498738915,1.494892799,0.342757596,0.252124414
6/4/2000,1.4781,1.457808571,1.484976423,1.498738915,1.484116224,0.217461649,0.264739647
6/5/2000,1.4779,1.458215262,1.485345836,1.498816623,1.485251836,0.092259451,0.099219453
6/6/2000,1.478,1.458739507,1.485702144,1.499793793,1.494345064,-0.007900959,-0.151473865
6/7/2000,1.4785,1.460648855,1.486002352,1.499826069,1.483203467,0.325937083,-0.75740342
6/8/2000,1.48,1.461325359,1.486197884,1.499891299,1.486355516,0.258419348,-0.443689794
6/9/2000,1.4765,1.46202025,1.486197884,1.499891299,1.483775132,0.830241142,-0.466748207
6/10/2000,1.4765,1.462832372,1.486197884,1.499891299,1.498751614,0.998480776,-0.318327211
6/11/2000,1.4765,1.462965805,1.486548957,1.499891299,1.500784531,0.976035513,-0.25182091
6/12/2000,1.4765,1.464940726,1.486548957,1.499891299,1.490264157,0.953594349,-0.219771473
6/13/2000,1.4697,1.465179236,1.486969193,1.499891299,1.486040252,0.363840122,-0.342319874
6/14/2000,1.4695,1.465631844,1.487556904,1.50047256,1.479677887,-0.030894399,-0.615372128
6/15/2000,1.4758,1.466079446,1.487556904,1.50047256,1.482013827,1.066532285,-0.175555744
6/16/2000,1.4708,1.466079446,1.487556904,1.50047256,1.484024005,0.438964639,0.353444541
6/17/2000,1.4691,1.466079446,1.487556904,1.50047256,1.472553952,0.002764438,0.388659745
6/18/2000,1.4674,1.466079446,1.487556904,1.50047256,1.479356524,-0.368697286,0.332545294
6/19/2000,1.4657,1.466079446,1.487556904,1.50047256,1.483575903,-0.739897442,0.310626281
6/20/2000,1.4708,1.466079446,1.487556904,1.50047256,1.502096396,-0.54131713,0.535103908
6/21/2000,1.4729,1.466155909,1.487556904,1.50047256,1.498719248,-0.182237149,0.562234125
6/22/2000,1.4725,1.466155909,1.487556904,1.50047256,1.490277649,-0.466091411,0.906165003
6/23/2000,1.4793,1.466155909,1.487556904,1.50047256,1.504387833,0.308842045,0.700055118
6/24/2000,1.480533333,1.466155909,1.487556904,1.50047256,1.510978188,0.980706934,0.513668124
6/25/2000,1.481766667,1.466155909,1.487556904,1.50047256,1.496453863,0.934845807,0.578034952
6/26/2000,1.483,1.466155909,1.487556904,1.50047256,1.499824246,0.889078026,0.532496631
6/27/2000,1.4825,1.466761128,1.487556904,1.50047256,1.485964452,0.699794159,0.492054261
6/28/2000,1.4838,1.468278759,1.487556904,1.50047256,1.498485982,0.265099489,0.284486327
6/29/2000,1.482,1.468791553,1.487556904,1.50047256,1.498738068,0.324258793,0.689700094
6/30/2000,1.4798,1.469217328,1.487556904,1.50047256,1.497027645,0.492488266,0.857356078
7/1/2000,1.479633333,1.469821498,1.487952094,1.50047256,1.492790864,0.880797032,0.91285999
7/2/2000,1.479466667,1.469948789,1.487952094,1.50047256,1.50682181,0.783062713,0.886278777
7/3/2000,1.4793,1.470620223,1.487952094,1.50047256,1.502435297,0.685384059,0.801922591
7/4/2000,1.4851,1.469948789,1.487952094,1.50047256,1.508473821,1.082525384,0.871830441
7/5/2000,1.4909,1.470620223,1.487952094,1.50047256,1.500717882,1.477849231,1.215298895
7/6/2000,1.485,1.470620223,1.487952094,1.50047256,1.512766616,0.865059739,1.52610619
7/7/2000,1.481,1.470620223,1.487556904,1.50047256,1.497414793,0.550294018,1.031620652
7/8/2000,1.4806,1.470620223,1.486969193,1.50047256,1.490093621,0.208104969,1.129720017
7/9/2000,1.4802,1.470620223,1.487556904,1.50047256,1.505001862,-0.038991689,1.000412338
7/10/2000,1.4798,1.470773147,1.487556904,1.50047256,1.503403431,-0.285725721,0.84419981
7/11/2000,1.4785,1.472264844,1.487556904,1.50047256,1.48798637,-0.606887382,0.708065268
7/12/2000,1.4815,1.472542068,1.487684811,1.50047256,1.525079691,-0.490452164,0.629094675
7/13/2000,1.4809,1.474629967,1.487952094,1.500669894,1.505966214,-0.399253662,0.357002563
7/14/2000,1.4845,1.474872474,1.488182285,1.500669894,1.513438948,-0.225258634,0.331138303
7/15/2000,1.483433333,1.475142686,1.488182285,1.500669894,1.507821329,-0.263851129,0.252487188
7/16/2000,1.482366667,1.475463111,1.488793791,1.500669894,1.48069761,-0.622853223,-0.000854132
7/17/2000,1.4813,1.476185707,1.489209986,1.500722048,1.513285092,-0.981324454,-0.27446777
7/18/2000,1.4783,1.476401727,1.489209986,1.500722048,1.51448457,-1.499890914,-0.305536572
7/19/2000,1.4758,1.47671205,1.489218438,1.500722048,1.497382116,-1.683187904,-0.664857417
7/20/2000,1.4748,1.47671205,1.489218438,1.500722048,1.500666694,-2.554993824,-0.773658157
7/21/2000,1.4715,1.477496899,1.489294552,1.500722048,1.488378201,-2.944868077,-0.692633956
7/22/2000,1.468966667,1.479095793,1.489511422,1.500784853,1.483485002,-3.573088351,-0.673342524
7/23/2000,1.466433333,1.479274706,1.489876824,1.500828714,1.489226285,-3.855849165,-0.672387883
7/24/2000,1.4639,1.479351726,1.490099207,1.500828714,1.495768047,-4.138936195,-0.758208728
7/25/2000,1.4653,1.479657802,1.49012046,1.501456755,1.489660026,-4.092006915,-1.01844731
7/26/2000,1.4665,1.480618226,1.490200142,1.502117577,1.483680043,-4.259659301,-0.680910444
7/27/2000,1.4713,1.480696566,1.490270903,1.502442286,1.49366142,-3.654882932,-0.553308998
7/28/2000,1.4776,1.481018563,1.490297306,1.502589838,1.491558423,-2.926252681,-0.491611368
7/29/2000,1.481066667,1.481339308,1.490937693,1.502589838,1.484601627,-2.515983881,-0.682226717
7/30/2000,1.484533333,1.481972917,1.491943644,1.502589838,1.498234655,-2.253118933,-0.686975035
7/31/2000,1.488,1.48204965,1.492413113,1.502589838,1.493221221,-1.9909193,-0.625752631
8/1/2000,1.4892,1.482127912,1.492413113,1.502589838,1.508946989,-1.916300584,-0.810712687
8/2/2000,1.4813,1.482302344,1.492644113,1.503241355,1.514488901,-1.49763847,-0.776904157
8/3/2000,1.4844,1.482699023,1.492839575,1.503464956,1.487917819,-0.828931869,-0.791592918
8/4/2000,1.4889,1.48306496,1.493005686,1.504403095,1.493123086,-0.860479187,-0.674578217
8/5/2000,1.488433333,1.483196228,1.493172154,1.504652597,1.48719599,-1.620448128,-0.879355108
8/6/2000,1.487966667,1.483467406,1.493441321,1.504961512,1.466107307,-1.634461518,-0.858945151
8/7/2000,1.4875,1.483570222,1.49384469,1.504968885,1.492328865,-1.648482101,-0.838917272
8/8/2000,1.4889,1.483673534,1.494186512,1.505029198,1.498647974,-1.508331995,-0.842361516
8/9/2000,1.4848,1.483741031,1.494618931,1.505029198,1.497810598,-1.634386631,-0.882401654
8/10/2000,1.4826,1.483773255,1.495044155,1.505029198,1.500459618,-1.060517009,-0.596706383
8/11/2000,1.4839,1.483935438,1.495449354,1.505029198,1.510434003,-0.498552533,-0.920178358
8/12/2000,1.484166667,1.483773255,1.495449354,1.505029198,1.511015795,0.129048587,-0.551995731
8/13/2000,1.484433333,1.483741031,1.495449354,1.505029198,1.501414113,0.05415571,-0.67539881
8/14/2000,1.4847,1.483741031,1.495449354,1.505472174,1.517792932,-0.020664678,-0.770743115
8/15/2000,1.487,1.483673534,1.495449354,1.505472174,1.514173499,0.072755233,-0.710433253
8/16/2000,1.4774,1.483673534,1.495449354,1.505472174,1.50323055,-0.548916438,-0.493167826
8/17/2000,1.4759,1.483673534,1.495449354,1.505472174,1.485439837,-0.989033677,-1.054430171
8/18/2000,1.4747,1.483673534,1.495449354,1.505029198,1.504966686,-1.980652491,-1.226102399
8/19/2000,1.4753,1.483673534,1.495449354,1.505029198,1.513133806,-1.94711091,-1.207871374
8/20/2000,1.4759,1.483673534,1.495449354,1.505029198,1.489362818,-1.932775223,-1.129068856
8/21/2000,1.4765,1.483673534,1.495449354,1.505029198,1.481359264,-1.918449518,-1.187567444
8/22/2000,1.4756,1.483673534,1.495449354,1.505472174,1.499853411,-2.029001575,-1.199171451
8/23/2000,1.4877,1.483673534,1.495449354,1.505472174,1.500789688,-1.02533231,-1.020551144
8/24/2000,1.4871,1.483673534,1.49548178,1.505971859,1.499791763,-1.115991108,-0.783953295
8/25/2000,1.4828,1.483673534,1.496110955,1.506092216,1.512095847,-2.012881684,-1.197054184
8/26/2000,1.483366667,1.483673534,1.496527992,1.506639763,1.492497362,-1.095867347,-1.41551416
8/27/2000,1.483933333,1.483673534,1.496814883,1.506863753,1.514835997,-1.062655076,-1.519411851
8/28/2000,1.4845,1.483673534,1.49720488,1.507513426,1.516537751,-1.029459193,-1.682956872
8/29/2000,1.4868,1.483741031,1.497398455,1.50786211,1.508939745,-0.8529186,-1.744222757
8/30/2000,1.4805,1.483741031,1.497516,1.508502942,1.502547124,-1.703720698,-1.842962091
8/31/2000,1.472,1.483741031,1.497713902,1.508940198,1.479198986,-1.529468018,-2.097492396
